94.09432828897734,102.66010029879274,23.56050229843415,25.351811613603076
94.03245331596482,102.60875247826176,23.54709861717257,25.340678954533075
94.0950045721203,102.6181627852671,23.56050316029077,25.34292592608097
94.12611740944602,102.62812409367393,23.567188475400407,25.345162815491754
94.1161417489721,102.5971059190759,23.56494959099821,25.338548246191138
94.10621513533941,102.56624069427308,23.56272174587716,25.331966200673563
94.157437420531,102.59662112979623,23.573775703795008,25.338612140139215
94.22872240490823,102.64716458229903,23.589187406714224,25.349612810687205
94.23885996634915,102.63666863646903,23.591318330966125,25.34742909665527
94.30911554106038,102.71644589234276,23.60661029113957,25.36462194028737
94.31916853087286,102.69590219422543,23.60868841572331,25.360308340798873
94.24885929491637,102.58537196101888,23.593279406013348,25.336596668705823
94.25884984222346,102.5751281815134,23.595379683165042,25.33446566033259
94.3488718667809,102.64500563693971,23.61486211745619,25.349640484247807
94.31863010175687,102.59472894664214,23.608224989065395,25.338861542416126
94.30845690417561,102.56461531880016,23.605946867342343,25.33243736489753
94.31820839785398,102.55452021282225,23.607996416014615,25.330336818767446
94.34774123961935,102.5642996251349,23.614342415800238,25.33252888584225
94.39691262297629,102.59381009282436,23.62495376521389,25.338982663515587
94.38665053373262,102.56398695381226,23.622657591976502,25.332619533024918
94.43549471100138,102.59335724771798,23.63319833035396,25.339042358885656
94.40555101913257,102.54404013018812,23.626628395065627,25.328467461473267
94.39534132709483,102.51454683805724,23.624344588959097,25.32217427141115
94.42427303125672,102.5242821853975,23.630561600137327,25.32435459974273
94.57006334371577,102.65095496488487,23.662157273422086,25.351794966894257
94.50118111700138,102.56306664622068,23.647132264686014,25.33288635537492
94.4714355165685,102.5144002676481,23.6406070281679,25.322449827461096
94.4611916528175,102.48532230195723,23.63831733219803,25.316244304835102
94.4896315588025,102.49501227378563,23.644428793879737,25.318413058583083
94.61429785694851,102.60100650558081,23.671437514904486,25.34138540796078
94.64224772622062,102.610380713506,23.67744287746026,25.34348542624344
94.65088633748032,102.60053176539807,23.679254780772556,25.34143242907858
94.6403477795813,102.57159312505294,23.676902419032707,25.335255175188028
94.64895098729548,102.56187935323106,23.678707205035785,25.33323061511139
94.60036589332682,102.49506729227461,23.668093325533196,25.31887078041308
94.55200189728205,102.42856009975525,23.65752787564356,25.304576297560512
94.59867486815672,102.45716383369889,23.667600695196864,25.31082830724347
94.60729489765055,102.4478010192685,23.669410301472723,25.30887802151513
94.63475174711085,102.45735530643677,23.6753106509475,25.311014127946994
94.6244173072128,102.42920352104119,23.673004750732566,25.305004070074776
94.65171055250708,102.43875676980994,23.678870044141988,25.307139298484636
94.67887982821422,102.44826651042617,23.684708626726433,25.309264827767795
94.64981078501054,102.4016232463401,23.67833535779692,25.29925879069847
94.65819895431446,102.39251293810294,23.680096163166297,25.29736096685826
94.68517045165983,102.40206299733399,23.68589251354264,25.299494226522544
94.69344156780066,102.39299275706942,23.68762838088059,25.29760440518689
94.68313808110891,102.3654274450047,23.685331145585867,25.291718491146376
94.76535975721342,102.43045572375064,23.70312531408115,25.3058366445577
94.77339665572435,102.42138302091848,23.70481099749095,25.303945360336545
94.7261581127802,102.35711632235385,23.69449443563356,25.29012918914313
94.69750066069415,102.31150463247353,23.68821292078025,25.280342961009584
94.66896937525667,102.2660942767372,23.681959131809442,25.27059982013022
94.677148580294,102.25746564520163,23.683676841485614,25.268803024035243
94.68529172208912,102.24887515753046,23.685386958212302,25.267014150766425
94.71161067898424,102.25853249841553,23.691043891780563,25.269167478511992
94.73781376267797,102.26814721114819,23.696675856525374,25.271311325304655
94.74577043760007,102.25958996774554,23.698346146093826,25.269528735407025
94.73560047805415,102.2329800426513,23.696080830710088,25.263845417105077
94.77963181751132,102.26063817653286,23.705584455550216,25.26988683661808
94.78744552091105,102.25215336653619,23.707224372827692,25.268118993788736
94.74130367507362,102.18978884958413,23.69714933709014,25.254709541988465
94.85677396618817,102.28909195142347,23.72216474655631,25.276229923646504
94.86437010011288,102.28060080392218,23.723758041674945,25.2744598673724
94.83622021891348,102.23643641326292,23.717590278137994,25.26498179219138
94.79037186754631,102.17464419542024,23.70758009384553,25.25169457346179
94.78028107325923,102.14867483914419,23.705333960601006,25.246147068809854
94.78797631178936,102.14055804068288,23.706949784022058,25.244456596302772
94.77793372180233,102.11477274060974,23.704714614803258,25.238948219992587
94.76793386789437,102.08909744597793,23.70248898083724,25.233463285907355
94.70508557825163,102.01064533452679,23.688789346908578,25.21657448036792
94.73046849447762,102.02048286838722,23.6942464151801,25.218762178064598
94.68552039457192,101.96006171859095,23.684433805222668,25.205768605640934
94.62324107448964,101.88237645739427,23.670858689596365,25.189044307358593
94.61367181034724,101.857461675398,23.668727914750182,25.183721987520993
94.6041427562102,101.83265184577564,23.666606115287255,25.17842203338783
94.64688226092774,101.8601702626184,23.675832568563564,25.18442873362697
94.63732377437252,101.83545928310345,23.67370480815875,25.179149577186614
94.67981414076145,101.86285607386226,23.682877483675558,25.185129551168902
94.6875268758325,101.85554145961687,23.684499840074903,25.183608861729855
94.6606798209191,101.81373284777412,23.678619283618414,25.17463437724597
94.73731089001436,101.87545558149074,23.69520453967335,25.18803091865434
94.7448560914629,101.86816050814207,23.69679108651659,25.18651369650042
94.76952563736371,101.8780498509467,23.702095561949267,25.188709510096015
94.77697297006189,101.87077968905693,23.703661237574686,25.187197169175917
94.75021992181497,101.8293729502584,23.69780220729437,25.17830809376111
